lmCor	1000	200	ar10.9	24	17	17	0	1557132 
lmCor	1000	200	ar10.9	25	17	17	0	9511037 
lmCor	1000	200	ar10.9	26	17	16	0	7860908 
lmCor	1000	200	ar10.9	27	17	13	0	7606690 
lmCor	1000	200	ar10.9	28	17	17	0	5017753 
lmCor	1000	200	ar10.9	29	17	16	0	6986413 
lmCor	1000	200	ar10.9	30	17	17	0	2588998 
lmCor	1000	200	hub0.3	1	17	5	0	5838549 
lmCor	1000	200	hub0.3	2	17	5	0	3474015 
lmCor	1000	200	hub0.3	3	17	4	0	7581311 
lmCor	1000	200	hub0.3	4	17	4	0	5261953 
lmCor	1000	200	hub0.3	5	17	2	0	3636070 
lmCor	1000	200	hub0.3	6	17	5	0	6308273 
lmCor	1000	200	hub0.3	7	17	4	0	5749462 
lmCor	1000	200	hub0.3	8	17	3	0	6672035 
lmCor	1000	200	hub0.3	9	17	6	0	5222645 
lmCor	1000	200	hub0.3	10	17	3	0	8700362 
lmCor	1000	200	hub0.3	11	17	6	0	4451455 
lmCor	1000	200	hub0.3	12	17	6	0	4177834 
lmCor	1000	200	hub0.3	13	17	3	0	3843895 
lmCor	1000	200	hub0.3	14	17	2	0	1810266 
lmCor	1000	200	hub0.3	15	17	5	0	5472763 
lmCor	1000	200	hub0.3	16	17	4	0	2989981 
lmCor	1000	200	hub0.3	17	17	5	0	3377623 
lmCor	1000	200	hub0.3	18	17	3	0	3716113 
lmCor	1000	200	hub0.3	19	17	2	0	8503248 
lmCor	1000	200	hub0.3	20	17	2	0	6609554 
lmCor	1000	200	hub0.3	21	17	5	0	9215092 
lmCor	1000	200	hub0.3	22	17	2	0	2218665 
lmCor	1000	200	hub0.3	23	17	4	0	7599597 
lmCor	1000	200	hub0.3	24	17	3	0	1098032 
lmCor	1000	200	hub0.3	25	17	5	0	5282857 
lmCor	1000	200	hub0.3	26	17	5	0	9151514 
lmCor	1000	200	hub0.3	27	17	5	0	1680538 
lmCor	1000	200	hub0.3	28	17	4	0	3307676 
lmCor	1000	200	hub0.3	29	17	6	0	4266658 
lmCor	1000	200	hub0.3	30	17	3	0	5737008 
lmCor	1000	200	hub0.9	1	17	17	0	3583850 
lmCor	1000	200	hub0.9	2	17	17	0	6725284 
lmCor	1000	200	hub0.9	3	17	17	0	9672864 
lmCor	1000	200	hub0.9	4	17	17	0	7793835 
lmCor	1000	200	hub0.9	5	17	17	0	8478158 
lmCor	1000	200	hub0.9	6	17	16	0	8474899 
lmCor	1000	200	hub0.9	7	17	16	0	6900041 
lmCor	1000	200	hub0.9	8	17	17	0	3844341 
lmCor	1000	200	hub0.9	9	17	17	0	3089312 
lmCor	1000	200	hub0.9	10	17	17	0	2068250 
lmCor	1000	200	hub0.9	11	17	17	0	9801021 
lmCor	1000	200	hub0.9	12	17	16	0	4265035 
lmCor	1000	200	hub0.9	13	17	16	0	2209300 
lmCor	1000	200	hub0.9	14	17	17	0	8843010 
lmCor	1000	200	hub0.9	15	17	17	0	5193331 
lmCor	1000	200	hub0.9	16	17	16	0	4636885 
lmCor	1000	200	hub0.9	17	17	16	0	6282943 
lmCor	1000	200	hub0.9	18	17	17	0	8124845 
lmCor	1000	200	hub0.9	19	17	17	0	8435305 
lmCor	1000	200	hub0.9	20	17	16	0	1401632 
lmCor	1000	200	hub0.9	21	17	17	0	3704561 
lmCor	1000	200	hub0.9	22	17	16	0	8972996 
lmCor	1000	200	hub0.9	23	17	17	0	8099512 
lmCor	1000	200	hub0.9	24	17	17	0	4001095 
lmCor	1000	200	hub0.9	25	17	16	0	7099319 
lmCor	1000	200	hub0.9	26	17	17	0	7648796 
lmCor	1000	200	hub0.9	27	17	16	0	5911584 
lmCor	1000	200	hub0.9	28	17	16	0	7335181 
lmCor	1000	200	hub0.9	29	17	17	0	3321667 
lmCor	1000	200	hub0.9	30	17	17	0	8510006 
lmCor	500	500	ar10.3	1	17	3	0	8115083 
lmCor	500	500	ar10.3	2	17	3	0	2728863 
lmCor	500	500	ar10.3	3	17	4	0	8940358 
lmCor	500	500	ar10.3	4	17	4	0	4486481 
lmCor	500	500	ar10.3	5	17	4	0	8602495 
lmCor	500	500	ar10.3	6	17	4	0	6821990 
lmCor	500	500	ar10.3	7	17	3	0	4491347 
lmCor	500	500	ar10.3	8	17	4	0	7598857 
lmCor	500	500	ar10.3	9	17	3	0	9274557 
lmCor	500	500	ar10.3	10	17	4	0	6699841 
lmCor	500	500	ar10.3	11	17	4	0	2160282 
lmCor	500	500	ar10.3	12	17	3	0	5601774 
lmCor	500	500	ar10.3	13	17	4	0	2094632 
lmCor	500	500	ar10.3	14	17	4	0	8635441 
lmCor	500	500	ar10.3	15	17	4	0	9443861 
lmCor	500	500	ar10.3	16	17	3	0	1100081 
lmCor	500	500	ar10.3	17	17	3	0	3935276 
lmCor	500	500	ar10.3	18	17	4	0	8323142 
lmCor	500	500	ar10.3	19	17	4	0	9449928 
lmCor	500	500	ar10.3	20	17	3	0	7493684 
lmCor	500	500	ar10.3	21	17	5	0	6525119 
lmCor	500	500	ar10.3	22	17	4	0	1555267 
lmCor	500	500	ar10.3	23	17	5	0	9800624 
lmCor	500	500	ar10.3	24	17	3	0	2967631 
lmCor	500	500	ar10.3	25	17	5	0	2382873 
lmCor	500	500	ar10.3	26	17	4	0	9810726 
lmCor	500	500	ar10.3	27	17	3	0	1454711 
lmCor	500	500	ar10.3	28	17	6	0	9852811 
lmCor	500	500	ar10.3	29	17	3	0	3386047 
lmCor	500	500	ar10.3	30	17	3	0	3841739 
lmCor	500	500	ar10.9	1	17	17	0	7751598 
lmCor	500	500	ar10.9	2	17	17	0	7141448 
lmCor	500	500	ar10.9	3	17	17	0	8909184 
lmCor	500	500	ar10.9	4	17	17	0	7412610 
lmCor	500	500	ar10.9	5	17	17	0	7610246 
lmCor	500	500	ar10.9	6	17	17	0	8746115 
lmCor	500	500	ar10.9	7	17	17	0	4043758 
lmCor	500	500	ar10.9	8	17	17	0	3542393 
lmCor	500	500	ar10.9	9	17	17	0	6984406 
lmCor	500	500	ar10.9	10	17	17	0	7507297 
lmCor	500	500	ar10.9	11	17	17	0	9022202 
lmCor	500	500	ar10.9	12	17	17	0	4984156 
lmCor	500	500	ar10.9	13	17	17	0	4264248 
lmCor	500	500	ar10.9	14	17	17	0	6501533 
lmCor	500	500	ar10.9	15	17	17	0	7172564 
lmCor	500	500	ar10.9	16	17	17	0	6461883 
lmCor	500	500	ar10.9	17	17	17	0	4310973 
lmCor	500	500	ar10.9	18	17	17	0	7093266 
lmCor	500	500	ar10.9	19	17	17	0	6749717 
lmCor	500	500	ar10.9	20	17	17	0	8999792 
lmCor	500	500	ar10.9	21	17	17	0	3347154 
lmCor	500	500	ar10.9	22	17	17	0	1476016 
lmCor	500	500	ar10.9	23	17	17	0	5800643 
lmCor	500	500	ar10.9	24	17	17	0	6756152 
lmCor	500	500	ar10.9	25	17	17	0	6708441 
lmCor	500	500	ar10.9	26	17	17	0	2628091 
lmCor	500	500	ar10.9	27	17	17	0	9225907 
lmCor	500	500	ar10.9	28	17	17	0	5051284 
lmCor	500	500	ar10.9	29	17	17	0	3515188 
lmCor	500	500	ar10.9	30	17	17	0	2382082 
lmCor	500	500	hub0.3	1	17	13	0	2295625 
lmCor	500	500	hub0.3	2	17	13	0	6774700 
lmCor	500	500	hub0.3	3	17	15	0	4952008 
lmCor	500	500	hub0.3	4	17	14	0	2688415 
lmCor	500	500	hub0.3	5	17	10	0	1433984 
lmCor	500	500	hub0.3	6	17	13	0	1238267 
lmCor	500	500	hub0.3	7	17	12	0	7395054 
lmCor	500	500	hub0.3	8	17	14	0	7922696 
lmCor	500	500	hub0.3	9	17	15	0	2841916 
lmCor	500	500	hub0.3	10	17	10	0	7044070 
lmCor	500	500	hub0.3	11	17	15	0	7927690 
lmCor	500	500	hub0.3	12	17	12	0	2321015 
lmCor	500	500	hub0.3	13	17	15	0	4004172 
lmCor	500	500	hub0.3	14	17	14	0	6815723 
lmCor	500	500	hub0.3	15	17	15	0	2216497 
lmCor	500	500	hub0.3	16	17	17	0	2899603 
lmCor	500	500	hub0.3	17	17	16	0	1893892 
lmCor	500	500	hub0.3	18	17	15	0	6859873 
lmCor	500	500	hub0.3	19	17	14	0	4675181 
lmCor	500	500	hub0.3	20	17	11	0	3644463 
lmCor	500	500	hub0.3	21	17	15	0	1512720 
lmCor	500	500	hub0.3	22	17	14	0	4383972 
lmCor	500	500	hub0.3	23	17	15	0	2973087 
lmCor	500	500	hub0.3	24	17	17	0	4670861 
lmCor	500	500	hub0.3	25	17	14	0	6806401 
lmCor	500	500	hub0.3	26	17	14	0	4444653 
lmCor	500	500	hub0.3	27	17	14	0	4990211 
lmCor	500	500	hub0.3	28	17	15	0	2918453 
lmCor	500	500	hub0.3	29	17	14	0	7077331 
lmCor	500	500	hub0.3	30	17	10	0	4441172 
lmCor	500	500	hub0.9	1	17	17	0	2315500 
lmCor	500	500	hub0.9	2	17	17	0	3970384 
lmCor	500	500	hub0.9	3	17	17	0	8120580 
lmCor	500	500	hub0.9	4	17	17	0	3998102 
lmCor	500	500	hub0.9	5	17	17	0	3483942 
lmCor	500	500	hub0.9	6	17	17	0	4993157 
lmCor	500	500	hub0.9	7	17	17	0	1650371 
lmCor	500	500	hub0.9	8	17	17	0	7505147 
lmCor	500	500	hub0.9	9	17	17	0	2430217 
lmCor	500	500	hub0.9	10	17	17	0	5120543 
lmCor	500	500	hub0.9	11	17	17	0	6018914 
lmCor	500	500	hub0.9	12	17	17	0	1503534 
lmCor	500	500	hub0.9	13	17	17	0	5949805 
lmCor	500	500	hub0.9	14	17	17	0	4964536 
lmCor	500	500	hub0.9	15	17	17	0	4712576 
lmCor	500	500	hub0.9	16	17	17	0	4382652 
lmCor	500	500	hub0.9	17	17	17	0	9265364 
lmCor	500	500	hub0.9	18	17	17	0	3313083 
lmCor	500	500	hub0.9	19	17	17	0	1368666 
lmCor	500	500	hub0.9	20	17	17	0	3653555 
lmCor	500	500	hub0.9	21	17	17	0	3663556 
lmCor	500	500	hub0.9	22	17	17	0	7908897 
lmCor	500	500	hub0.9	23	17	17	1	3096084 
lmCor	500	500	hub0.9	24	17	17	0	5956976 
lmCor	500	500	hub0.9	25	17	17	0	1650190 
lmCor	500	500	hub0.9	26	17	17	0	6381521 
lmCor	500	500	hub0.9	27	17	17	0	1357926 
lmCor	500	500	hub0.9	28	17	17	0	2473867 
lmCor	500	500	hub0.9	29	17	17	0	6049186 
lmCor	500	500	hub0.9	30	17	17	0	6900386 
lmCor	1000	500	ar10.3	1	17	4	0	7642037 
lmCor	1000	500	ar10.3	2	17	4	0	3121655 
lmCor	1000	500	ar10.3	3	17	3	0	7241008 
lmCor	1000	500	ar10.3	4	17	3	0	8124481 
lmCor	1000	500	ar10.3	5	17	3	0	8096087 
lmCor	1000	500	ar10.3	6	17	3	0	5211877 
lmCor	1000	500	ar10.3	7	17	5	0	5157291 
lmCor	1000	500	ar10.3	8	17	4	0	1218232 
lmCor	1000	500	ar10.3	9	17	4	0	8428733 
lmCor	1000	500	ar10.3	10	17	4	0	2863877 
lmCor	1000	500	ar10.3	11	17	4	0	7014013 
lmCor	1000	500	ar10.3	12	17	3	0	3548762 
lmCor	1000	500	ar10.3	13	17	4	0	3127407 
lmCor	1000	500	ar10.3	14	17	4	0	4848974 
lmCor	1000	500	ar10.3	15	17	4	0	1903393 
lmCor	1000	500	ar10.3	16	17	3	0	3730545 
lmCor	1000	500	ar10.3	17	17	5	0	5301372 
lmCor	1000	500	ar10.3	18	17	6	0	8322169 
lmCor	1000	500	ar10.3	19	17	4	0	8142395 
lmCor	1000	500	ar10.3	20	17	4	0	7822367 
lmCor	1000	500	ar10.3	21	17	4	0	6190649 
lmCor	1000	500	ar10.3	22	17	5	0	2099348 
lmCor	1000	500	ar10.3	23	17	4	0	8028265 
lmCor	1000	500	ar10.3	24	17	5	0	1126301 
lmCor	1000	500	ar10.3	25	17	4	0	4151275 
lmCor	1000	500	ar10.3	26	17	4	0	4004456 
lmCor	1000	500	ar10.3	27	17	3	0	3015798 
lmCor	1000	500	ar10.3	28	17	4	0	2665769 
lmCor	1000	500	ar10.3	29	17	4	0	1378354 
lmCor	1000	500	ar10.3	30	17	3	0	3908941 
lmCor	1000	500	ar10.9	1	17	17	0	1263796 
lmCor	1000	500	ar10.9	2	17	17	0	7122982 
lmCor	1000	500	ar10.9	3	17	17	0	8173078 
